TaxonomicName;Country;Locality;Dataset;Brood;Latitude;Longitude;Eclosion Date;Collection;CoordAccuracy;CoordinateUncertaintyInMeters;InfraspecificEpithet
Eueides heliconioides;Ecuador;Apuya Km2.7;Patricio Salazar;;-1,115566667;-77,77833333;;;;0;
Eueides heliconioides;Ecuador;El Capricho Km 5.7;Patricio Salazar;;-1,1878166667;-77,83105;;;;0;
Eueides heliconioides;Ecuador;El Capricho Km 5.7;Patricio Salazar;;-1,1878166667;-77,83105;;;;0;
Eueides heliconioides;Ecuador;Km19 Colonia Llandia 2;Patricio Salazar;;-1,346666667;-77,96011667;;;;0;
Eueides heliconioides;;;Heliconiine Butterfly Collection Records from University of Cambridge;;0;0;;;;0;
Eueides heliconioides;Ecuador;Km35 Antena;Patricio Salazar;;-1,291033333;-77,87736667;;;;0;
Eueides aliphera;Panamá;Gamboa #183;Heliconiine Butterfly Collection Records from University of Cambridge;;9,116;-79,698;;;;0;
Eueides aliphera;Panamá;Puerta Lara;Heliconiine Butterfly Collection Records from University of Cambridge;;8,61355;-78,13982;;;;0;
Eueides aliphera;Panamá;Puerta Lara;Heliconiine Butterfly Collection Records from University of Cambridge;;8,61355;-78,13982;;;;0;
Eueides aliphera;;;Heliconiine Butterfly Collection Records from University of Cambridge;;0;0;;;;0;
Eueides aliphera;Peru;La Antena, Km 15-24, Via Tarapoto-Yurinaguas (Km17),;Heliconiine Butterfly Collection Records from University of Cambridge;;-6,4528;-76,2987;;;;0;
Eueides aliphera;Panamá;Pipeline road 4km,;Heliconiine Butterfly Collection Records from University of Cambridge;;0;0;;;;0;
Eueides aliphera;Panamá;Puerta Lara;Heliconiine Butterfly Collection Records from University of Cambridge;;8,61355;-78,13982;;;;0;
Eueides aliphera;Peru;Pongo de Cainarache - Baranquita, Km 7.2,;Heliconiine Butterfly Collection Records from University of Cambridge;;-6,2897;-76,2289;;;;0;
Eueides aliphera;;Mangowitchit B;Heliconiine Butterfly Collection Records from University of Cambridge;;9,15455;-78,67604;;;;0;
Eueides aliphera;Ecuador;Km35 Sendero PtaSanCristobal;Patricio Salazar;;-1,290766667;-77,8419;;;;0;
Eresia sticta;Panamá;Continental Divide Trail, Fortuna,;Heliconiine Butterfly Collection Records from University of Cambridge;;8,7853;-82,2143;;;;0;
Eresia sticta;Panamá;Continental Divide Trail, Fortuna,;Heliconiine Butterfly Collection Records from University of Cambridge;;8,7853;-82,2143;;;;0;
Eresia sp.;Ecuador;Alluriquin;Heliconiine Butterfly Collection Records from University of Cambridge;;-0,3197;-79,337;;;;0;
Eresia sp.;Peru;Tarapoto, Rio Shilcayo,;Heliconiine Butterfly Collection Records from University of Cambridge;;-6,4645;-76,3514;;;;0;
Eresia pelonia;Ecuador;Río Pusuno;;;0;0;;;;0;
Eresia pelonia;Ecuador;Río Pusuno;;;0;0;;;;0;
Eresia pelonia;Ecuador;Ikiam Mariposario;;;0;0;;;;0;
Eresia pelonia;Ecuador;Río Pusuno;;;0;0;;;;0;
Eresia pelonia;Ecuador;Río Pusuno;;;0;0;;;;0;
Eresia pelonia;Ecuador;Río Pusuno;;;0;0;;;;0;
Eresia mechanitis;Panamá;Rio Piñas, Campsite,;Heliconiine Butterfly Collection Records from University of Cambridge;;7,6362;-78,1897;;;;0;
Eresia mechanitis;Panamá;Achiote Road,;Heliconiine Butterfly Collection Records from University of Cambridge;;9,218;-79,979;;;;0;
Eresia mechanitis;Panamá;Quebrada Hornito Trail, Fortuna,;Heliconiine Butterfly Collection Records from University of Cambridge;;8,6928;-82,2245;;;;0;
Eresia mechanitis;Panamá;Achiote Road,;Heliconiine Butterfly Collection Records from University of Cambridge;;9,218;-79,979;;;;0;
Eresia eutropia;Panamá;Quebrada Hornito Trail, Fortuna,;Heliconiine Butterfly Collection Records from University of Cambridge;;8,6928;-82,2245;;;;0;
Eresia eutropia;;Cerro Campana,;Heliconiine Butterfly Collection Records from University of Cambridge;;8,6874;-79,9197;;;;0;
Eresia eutropia;;Cerro Campana,;Heliconiine Butterfly Collection Records from University of Cambridge;;8,6874;-79,9197;;;;0;
Eresia datis ssp. moesta;Ecuador;Finca Narupa, bridge;;;0;0;;;;0;
Eresia datis ssp. moesta;Ecuador;Finca Narupa, bridge;;;0;0;;;;0;
Eresia datis ssp. moesta;Ecuador;Finca Narupa, bridge;;;0;0;;;;0;
Eresia coela;Panamá;Chiriqui Grande - Almirante 9.5km,;Heliconiine Butterfly Collection Records from University of Cambridge;;8,981;-82,24;;;;0;
Eresia coela;Panamá;Chiriqui Grande - Almirante 9.5km,;Heliconiine Butterfly Collection Records from University of Cambridge;;8,981;-82,24;;;;0;
Eresia clara;Panamá;Gamboa #183;Heliconiine Butterfly Collection Records from University of Cambridge;;9,116;-79,698;;;;0;
Eresia clara;Panamá;Achiote Road,;Heliconiine Butterfly Collection Records from University of Cambridge;;9,218;-79,979;;;;0;
Eresia clara;Panamá;Achiote Road,;Heliconiine Butterfly Collection Records from University of Cambridge;;9,218;-79,979;;;;0;
Episcada sulphurea ssp. arcadia;Ecuador;Anangu Boca del Rio ECD OR;Heliconiine Butterfly Collection Records from University of Cambridge;;-0,5287;-76,3948;;;;0;
